,Airport_temperature,Airport_Humidity,IIITD_temperature,IIITD_Humidity
2018-06-18 19:00:00,33.0,49.0,34.2,51.1
2018-06-18 19:30:00,32.5,50.5,33.8,51.0
2018-06-18 20:00:00,32.0,52.0,33.6,49.9
2018-06-18 20:30:00,32.0,60.0,33.4,48.3
2018-06-18 21:00:00,32.0,49.0,33.1,48.3
2018-06-18 21:30:00,32.0,49.0,33.0,47.2
2018-06-18 22:00:00,32.0,46.0,32.9,47.2
2018-06-18 22:30:00,31.5,49.0,32.7,47.2
2018-06-18 23:00:00,31.0,52.0,32.6,47.2
2018-06-18 23:30:00,30.0,61.0,32.4,48.2
2018-06-19 00:00:00,31.0,52.0,32.2,49.2
2018-06-19 00:30:00,30.0,55.0,31.9,51.3
2018-06-19 01:00:00,30.0,55.0,31.7,53.4
2018-06-19 01:30:00,29.0,58.0,31.4,53.3
2018-06-19 02:00:00,29.0,58.0,30.9,56.3
2018-06-19 02:30:00,30.0,64.0,30.9,56.3
2018-06-19 03:00:00,29.5,61.0,30.9,56.8
2018-06-19 03:30:00,29.0,58.0,30.7,56.3
2018-06-19 04:00:00,28.0,62.0,30.5,58.8
2018-06-19 04:30:00,27.0,70.0,30.8,57.8
2018-06-19 05:00:00,26.0,74.0,31.2,57.4
2018-06-19 05:30:00,26.0,74.0,30.8,57.8
2018-06-19 06:00:00,26.5,72.0,30.6,59.3
2018-06-19 06:30:00,27.0,70.0,30.9,59.3
2018-06-19 07:00:00,27.5,68.0,31.1,59.4
2018-06-19 07:30:00,28.0,66.0,31.4,60.4
2018-06-19 08:00:00,29.0,62.0,31.8,59.5
2018-06-19 08:30:00,30.0,72.0,32.2,58.5
2018-06-19 09:00:00,31.0,55.0,32.8,57.1
2018-06-19 09:30:00,32.0,52.0,33.4,54.1
2018-06-19 10:00:00,32.0,52.0,33.7,51.0
2018-06-19 10:30:00,32.0,52.0,34.3,47.4
2018-06-19 11:00:00,34.0,46.0,34.9,44.2
2018-06-19 11:30:00,36.0,36.0,35.5,42.0
2018-06-19 12:00:00,36.0,37.5,36.0,42.1
2018-06-19 12:30:00,36.0,39.0,36.4,40.5
2018-06-19 13:00:00,37.0,37.0,37.0,38.3
2018-06-19 13:30:00,40.0,31.0,37.6,36.0
2018-06-19 14:00:00,40.0,33.0,37.8,34.3
2018-06-19 14:30:00,40.0,36.0,38.3,33.2
2018-06-19 15:00:00,40.0,27.0,38.3,34.4
2018-06-19 15:30:00,40.0,27.0,38.4,32.6
2018-06-19 16:00:00,40.0,29.0,38.5,33.2
2018-06-19 16:30:00,40.0,29.0,38.4,34.4
2018-06-19 17:00:00,40.0,27.0,38.2,35.5
2018-06-19 17:30:00,40.0,27.0,37.8,35.5
2018-06-19 18:00:00,40.0,27.0,37.5,36.6
2018-06-19 18:30:00,40.0,27.0,36.9,37.7
2018-06-19 19:00:00,38.0,29.0,36.3,38.8
2018-06-19 19:30:00,37.0,30.0,35.9,38.7
2018-06-19 20:00:00,36.0,34.0,35.4,39.8
2018-06-19 20:30:00,36.0,34.0,35.2,40.9
2018-06-19 21:00:00,35.666666666666664,36.333333333333336,34.9,43.6
2018-06-19 21:30:00,35.333333333333336,38.666666666666664,34.8,44.7
2018-06-19 22:00:00,35.0,41.0,34.7,45.8
2018-06-19 22:30:00,34.0,41.0,34.4,46.8
2018-06-19 23:00:00,34.0,41.0,34.4,47.4
2018-06-19 23:30:00,33.0,60.0,34.3,47.3
2018-06-20 00:00:00,33.5,52.0,34.2,47.3
2018-06-20 00:30:00,34.0,44.0,34.2,48.4
2018-06-20 01:00:00,33.666666666666664,45.666666666666664,34.1,48.4
2018-06-20 01:30:00,33.333333333333336,47.333333333333336,34.0,49.5
2018-06-20 02:00:00,33.0,49.0,33.9,50.0
2018-06-20 02:30:00,32.0,61.0,33.9,49.4
2018-06-20 03:00:00,32.0,52.0,33.7,49.4
2018-06-20 03:30:00,32.0,49.0,33.5,49.4
2018-06-20 04:00:00,32.0,49.0,33.4,49.9
2018-06-20 04:30:00,32.0,49.0,33.5,49.9
2018-06-20 05:00:00,32.0,49.0,33.5,50.4
2018-06-20 05:30:00,31.0,63.0,33.4,51.0
2018-06-20 06:00:00,31.0,57.5,33.3,51.0
2018-06-20 06:30:00,31.0,52.0,33.0,51.4
2018-06-20 07:00:00,31.0,52.0,32.7,50.3
2018-06-20 07:30:00,32.0,49.0,33.2,49.9
2018-06-20 08:00:00,33.0,46.0,33.9,49.5
2018-06-20 08:30:00,35.0,51.0,34.6,48.5
2018-06-20 09:00:00,35.0,39.0,35.2,47.5
2018-06-20 09:30:00,36.0,39.0,35.7,47.0
2018-06-20 10:00:00,36.0,39.0,36.0,47.6
2018-06-20 10:30:00,37.0,37.0,36.3,46.5
2018-06-20 11:00:00,37.0,37.0,36.8,43.8
2018-06-20 11:30:00,38.0,31.0,37.4,43.3
2018-06-20 12:00:00,38.5,30.0,37.9,41.2
2018-06-20 12:30:00,39.0,29.0,38.4,39.5
2018-06-20 13:00:00,39.0,29.0,38.5,39.0
2018-06-20 13:30:00,40.0,27.0,38.7,39.0
2018-06-20 14:00:00,41.0,38.0,39.2,35.6
2018-06-20 14:30:00,42.0,30.0,38.7,37.9
2018-06-20 15:00:00,42.0,30.0,38.9,32.1
2018-06-20 15:30:00,42.0,30.0,39.0,35.6
2018-06-20 16:00:00,42.0,26.0,39.5,34.5
2018-06-20 16:30:00,42.0,26.0,39.4,34.5
2018-06-20 17:00:00,42.0,26.0,38.9,40.7
2018-06-20 17:30:00,42.0,18.0,38.5,39.5
2018-06-20 18:00:00,41.0,21.0,38.1,40.1
2018-06-20 18:30:00,40.0,24.0,37.6,42.2
2018-06-20 19:00:00,39.0,27.0,37.3,45.0
2018-06-20 19:30:00,38.0,29.0,36.7,46.0
2018-06-20 20:00:00,38.0,29.0,36.3,45.4
2018-06-20 20:30:00,36.0,40.0,36.0,45.9
2018-06-20 21:00:00,37.0,35.0,35.7,46.4
2018-06-20 21:30:00,36.0,39.0,35.5,45.3
2018-06-20 22:00:00,36.0,39.0,35.5,44.2
2018-06-20 22:30:00,35.0,41.0,35.4,44.2
2018-06-20 23:00:00,34.5,42.5,35.3,45.3
2018-06-20 23:30:00,34.0,44.0,35.2,46.4
2018-06-21 00:00:00,35.0,41.0,35.1,46.4
2018-06-21 00:30:00,34.5,42.5,34.9,46.3
2018-06-21 01:00:00,34.0,44.0,34.7,46.9
2018-06-21 01:30:00,34.0,44.0,34.6,47.4
2018-06-21 02:00:00,34.0,44.0,34.6,47.4
2018-06-21 02:30:00,33.0,50.0,34.3,48.4
2018-06-21 03:00:00,34.0,44.0,34.1,50.0
2018-06-21 03:30:00,33.5,43.5,34.2,50.0
2018-06-21 04:00:00,33.0,43.0,34.0,50.5
2018-06-21 04:30:00,33.0,44.5,34.0,50.5
2018-06-21 05:00:00,33.0,46.0,34.2,50.5
2018-06-21 05:30:00,32.0,53.0,33.9,50.5
2018-06-21 06:00:00,33.0,49.0,33.9,50.5
2018-06-21 06:30:00,33.0,46.0,33.8,51.6
2018-06-21 07:00:00,33.0,49.0,34.1,51.1
2018-06-21 07:30:00,33.0,49.0,34.4,49.5
2018-06-21 08:00:00,33.0,49.0,34.7,49.0
2018-06-21 08:30:00,34.0,42.0,35.3,46.4
2018-06-21 09:00:00,35.0,44.0,35.9,45.4
2018-06-21 09:30:00,36.0,41.0,36.0,46.5
2018-06-21 10:00:00,37.0,39.0,36.5,45.4
2018-06-21 10:30:00,38.0,37.0,37.0,43.3
2018-06-21 11:00:00,39.0,35.0,37.7,42.3
2018-06-21 11:30:00,40.0,24.0,38.2,37.8
2018-06-21 12:00:00,40.0,29.0,38.8,35.6
2018-06-21 12:30:00,41.0,28.0,39.3,34.5
2018-06-21 13:00:00,41.0,28.0,39.6,34.5
2018-06-21 13:30:00,41.0,28.0,40.2,33.4
2018-06-21 14:00:00,41.5,25.0,40.3,32.8
2018-06-21 14:30:00,42.0,22.0,40.2,33.4
2018-06-21 15:00:00,41.0,26.0,40.0,34.5
2018-06-21 15:30:00,41.5,24.5,39.6,33.3
2018-06-21 16:00:00,42.0,23.0,39.3,34.5
2018-06-21 16:30:00,42.0,25.0,39.6,35.7
2018-06-21 17:00:00,42.0,23.0,39.5,34.5
2018-06-21 17:30:00,42.0,23.0,39.1,35.6
2018-06-21 18:00:00,41.0,26.0,38.7,39.0
2018-06-21 18:30:00,40.0,29.5,38.3,39.5
2018-06-21 19:00:00,39.0,33.0,37.9,40.0
2018-06-21 19:30:00,38.5,34.0,36.9,41.1
2018-06-21 20:00:00,38.0,35.0,36.0,43.7
2018-06-21 20:30:00,36.0,32.0,36.0,43.7
2018-06-21 21:00:00,35.0,41.0,35.9,44.3
2018-06-21 21:30:00,35.0,41.0,35.6,44.2
2018-06-21 22:00:00,35.0,41.0,35.9,44.3
2018-06-21 22:30:00,35.0,41.0,35.9,44.3
2018-06-21 23:00:00,35.0,41.0,35.9,44.3
2018-06-21 23:30:00,34.0,36.0,35.9,44.3
2018-06-22 00:00:00,34.0,40.0,35.8,45.4
2018-06-22 00:30:00,34.0,44.0,35.7,45.9
2018-06-22 01:00:00,34.0,44.0,35.6,46.4
2018-06-22 01:30:00,34.0,44.0,35.6,46.4
2018-06-22 02:00:00,34.0,44.0,35.5,46.4
2018-06-22 02:30:00,33.0,38.0,35.5,46.4
2018-06-22 03:00:00,33.0,42.0,35.4,46.4
2018-06-22 03:30:00,33.0,46.0,35.3,46.4
2018-06-22 04:00:00,33.0,43.0,35.2,45.8
2018-06-22 04:30:00,32.5,44.5,34.6,50.1
2018-06-22 05:00:00,32.0,46.0,34.8,49.0
2018-06-22 05:30:00,32.0,48.0,34.7,49.5
2018-06-22 06:00:00,32.0,48.5,34.7,49.5
2018-06-22 06:30:00,32.0,49.0,34.5,50.6
2018-06-22 07:00:00,33.0,49.0,35.0,51.7
2018-06-22 07:30:00,34.0,46.0,35.6,49.7
2018-06-22 08:00:00,35.0,44.0,36.0,48.6
2018-06-22 08:30:00,35.0,39.0,36.4,49.8
2018-06-22 09:00:00,37.0,39.0,36.9,46.6
2018-06-22 09:30:00,37.0,37.0,37.4,42.2
2018-06-22 10:00:00,38.0,35.0,37.9,38.9
2018-06-22 10:30:00,39.0,33.0,38.4,39.0
2018-06-22 11:00:00,40.0,31.0,38.8,38.4
2018-06-22 11:30:00,40.0,17.0,39.0,39.0
2018-06-22 12:00:00,42.0,26.0,39.4,37.9
2018-06-22 12:30:00,42.0,26.0,39.5,36.8
2018-06-22 13:00:00,42.0,23.0,39.5,37.4
2018-06-22 13:30:00,43.0,23.0,39.3,39.0
2018-06-22 14:00:00,44.0,24.0,40.0,33.4
2018-06-22 14:30:00,45.0,21.0,40.8,29.3
2018-06-22 15:00:00,45.0,20.0,41.1,29.9
2018-06-22 15:30:00,45.0,17.0,41.1,29.3
2018-06-22 16:00:00,45.0,17.0,40.6,29.9
2018-06-22 16:30:00,44.5,17.5,40.1,31.0
2018-06-22 17:00:00,44.0,18.0,40.1,31.0
2018-06-22 17:30:00,43.0,11.0,40.1,32.2
2018-06-22 18:00:00,43.0,14.0,39.8,33.3
2018-06-22 18:30:00,43.0,14.0,39.4,34.5
2018-06-22 19:00:00,43.0,16.0,38.9,36.1
2018-06-22 19:30:00,41.0,19.0,38.4,39.0
2018-06-22 20:00:00,40.0,42.0,37.8,41.1
2018-06-22 20:30:00,38.0,24.0,37.5,42.2
2018-06-22 21:00:00,38.0,44.0,37.3,42.2
2018-06-22 21:30:00,37.4,43.8,37.2,42.2
2018-06-22 22:00:00,36.8,43.6,37.0,43.3
2018-06-22 22:30:00,36.2,43.4,36.7,44.4
2018-06-22 23:00:00,35.6,43.2,36.6,44.9
2018-06-22 23:30:00,35.0,43.0,36.5,44.3
2018-06-23 00:00:00,35.333333333333336,43.333333333333336,36.4,45.4
2018-06-23 00:30:00,35.666666666666664,43.666666666666664,36.3,44.3
2018-06-23 01:00:00,36.0,44.0,36.2,44.9
2018-06-23 01:30:00,36.0,44.0,36.1,44.9
2018-06-23 02:00:00,36.0,44.0,36.0,44.3
2018-06-23 02:30:00,36.0,44.0,36.0,44.3
2018-06-23 03:00:00,36.0,44.0,36.0,44.3
2018-06-23 03:30:00,36.0,44.0,36.0,44.3
